Listing_ID,Host_Name,Property_Type,Location,Bedrooms,Bathrooms,Accommodates,Review_Score,Number_of_Reviews,Superhost,Host_Experience,Cleaning_Fee,Minimum_Nights,Amenities_Score,Instant_Bookable,Nightly_Price
993407,Ben Lee,Studio,CBD,1,2,2,4.58,15,No,1,57.0,2,4.0,No,280.87
997736,Emily Martin,Apartment,Inner Suburb,1,1,2,4.49,12,No,0,47.0,2,5.0,Yes,290.73
997415,Minh Smith,Apartment,CBD,2,2,3,4.88,64,No,6,73.0,1,10.0,No,416.14
991352,Emily Clark,House,Regional,3,2,7,4.12,144,No,1,83.0,1,5.0,No,358.89
994175,Anna White,House,Outer Suburb,3,3,8,4.49,24,No,5,87.0,5,7.0,No,354.97
997235,Arjun Singh,House,CBD,4,2,10,4.78,18,No,9,73.0,3,7.0,Yes,365.51
996338,Henry Brown,Studio,Inner Suburb,1,1,3,4.12,80,No,6,65.0,2,6.0,Yes,161.1
993547,Ethan Patel,Townhouse,Outer Suburb,3,3,6,4.41,65,No,3,70.0,3,4.0,Yes,245.52
990463,Arjun Anderson,Apartment,Outer Suburb,1,2,2,4.6,14,No,3,47.0,4,4.0,No,254.45
997568,William Chen,Townhouse,Inner Suburb,2,2,6,4.32,53,No,3,70.0,1,6.0,No,284.65
997505,Aisha Young,Studio,Outer Suburb,1,2,1,4.67,36,Yes,5,62.0,2,9.0,Yes,284.7
995248,Lucas Smith,Townhouse,Outer Suburb,3,3,6,4.09,38,Yes,0,63.0,3,4.0,Yes,267.01
994795,Wei Anderson,Townhouse,CBD,2,2,4,4.85,22,Yes,2,69.0,2,7.0,Yes,422.67
991317,William Jones,Apartment,Inner Suburb,1,2,2,4.68,4,No,1,33.0,1,4.0,No,253.96
997327,Arjun Young,Villa,Outer Suburb,5,3,10,4.41,24,No,0,100.0,1,6.0,Yes,413.42
995773,Amelia Wang,Apartment,Inner Suburb,1,1,2,4.51,70,No,7,54.0,2,5.0,Yes,314.6
996093,Daniel Patel,House,Inner Suburb,2,2,5,4.02,14,No,0,65.0,2,8.0,No,281.73
990876,Emily Harris,Townhouse,Inner Suburb,3,3,7,4.88,47,Yes,7,73.0,3,7.0,Yes,345.63
995039,Aisha Nguyen,Apartment,Inner Suburb,1,1,3,3.96,153,Yes,12,34.0,3,5.0,Yes,184.83
990567,Wei Young,Villa,Regional,4,3,9,4.33,99,Yes,2,91.0,1,8.0,No,457.61
991090,Olivia Lee,Townhouse,CBD,3,2,5,3.94,11,No,2,69.0,1,6.0,Yes,395.51
997853,Sarah Smith,House,Inner Suburb,3,2,7,4.72,5,No,1,64.0,2,7.0,Yes,327.88
992260,Chloe Smith,Apartment,Inner Suburb,1,2,2,4.42,33,Yes,1,56.0,10,7.0,Yes,173.72
991646,Henry Young,Studio,Inner Suburb,1,2,2,4.15,51,Yes,7,59.0,3,6.0,No,184.15
992773,An Tran,Apartment,Inner Suburb,2,2,3,4.68,8,No,2,69.0,1,7.0,No,207.84
993809,Liam Wang,Apartment,Inner Suburb,1,2,4,4.33,31,No,2,59.0,1,,No,205.53
995899,Linh Martin,House,Regional,2,2,4,4.79,32,Yes,2,57.0,2,5.0,No,231.65
991818,Isla Khan,House,CBD,2,2,3,3.7,19,No,6,70.0,2,4.0,Yes,418.73
990651,Mia Walker,Studio,CBD,1,2,2,4.25,76,Yes,5,44.0,3,5.0,No,164.65
992086,Noah Clark,Studio,Inner Suburb,1,1,1,4.42,50,No,0,63.0,2,8.0,Yes,261.26
992702,An Anderson,Apartment,Regional,1,2,3,4.7,71,Yes,7,61.0,2,6.0,No,160.94
992474,Thomas Le,Apartment,Outer Suburb,1,2,2,4.39,28,No,12,52.0,1,6.0,Yes,292.69
992310,Lily Brown,House,CBD,4,4,7,,27,No,6,,1,6.0,Yes,434.37
996581,Ethan Patel,Apartment,Inner Suburb,1,1,2,3.93,54,Yes,0,39.0,1,3.0,Yes,130.65
993299,Aisha Thomas,Studio,CBD,1,1,2,4.57,13,No,1,61.0,2,8.0,Yes,307.52
992876,Samuel Chen,Studio,Inner Suburb,1,1,3,4.73,71,Yes,12,41.0,7,4.0,No,326.47
990614,Omar Thomas,Apartment,Outer Suburb,1,1,1,4.99,36,Yes,4,45.0,4,8.0,No,243.15
995962,James White,Studio,Inner Suburb,1,1,4,4.85,62,Yes,1,32.0,4,4.0,Yes,240.57
994053,Hannah Wilson,Townhouse,CBD,2,2,4,4.49,38,Yes,4,61.0,1,8.0,No,312.14
993663,Wei King,Townhouse,Regional,3,2,6,4.3,17,No,0,75.0,1,7.0,Yes,308.87
991037,Isla Young,House,Inner Suburb,3,2,7,4.66,32,No,2,89.0,1,7.0,Yes,372.65
997734,Emily Jones,Apartment,Inner Suburb,3,2,5,4.9,101,Yes,14,79.0,3,9.0,No,392.37
996943,Aisha Jones,Studio,Inner Suburb,1,2,4,4.37,28,Yes,2,43.0,2,6.0,Yes,221.51
995721,Liam Nguyen,Apartment,Regional,1,2,4,4.13,41,Yes,5,53.0,7,5.0,No,150.34
990018,Mia Nguyen,Apartment,Inner Suburb,1,1,2,3.98,28,No,1,31.0,3,6.0,No,188.8
993554,Amelia Jones,House,Inner Suburb,3,2,8,4.65,51,No,4,83.0,2,8.0,No,353.47
990501,An Scott,House,Inner Suburb,3,2,5,4.49,54,No,2,80.0,2,7.0,No,413.34
995787,William Tran,Apartment,Inner Suburb,3,3,6,4.53,116,Yes,3,71.0,1,4.0,Yes,266.21
991937,Zoe Chen,Villa,CBD,5,3,10,4.03,68,No,6,98.0,2,6.0,No,564.65
993077,Grace Ali,House,CBD,3,2,6,4.48,54,Yes,6,64.0,2,5.0,Yes,468.53
993147,Minh Brown,Studio,Inner Suburb,1,1,2,4.67,77,No,12,43.0,1,5.0,No,131.65
991776,Samuel Taylor,Apartment,CBD,1,1,2,4.63,36,Yes,0,63.0,1,10.0,No,195.33
990317,Linh Brown,House,Inner Suburb,4,3,8,4.32,8,No,1,87.0,1,7.0,Yes,406.77
992391,Henry King,Townhouse,Regional,2,2,3,4.3,153,Yes,13,64.0,4,7.0,No,337.73
995045,Noah Scott,Apartment,Inner Suburb,1,1,1,4.29,1,No,1,74.0,1,6.0,Yes,116.86
992526,Noah Patel,Studio,Inner Suburb,1,2,3,5.0,51,Yes,10,73.0,3,8.0,No,303.58
991198,Mia Patel,Apartment,CBD,1,2,2,3.84,54,No,12,37.0,2,3.0,Yes,313.19
992834,Hannah Chen,House,Outer Suburb,4,3,8,4.51,51,Yes,9,88.0,1,7.0,No,454.92
991758,Ava Wang,Townhouse,Inner Suburb,2,2,4,4.56,29,No,5,50.0,3,5.0,Yes,185.77
994012,Minh Thomas,House,Inner Suburb,2,2,3,4.34,116,No,10,77.0,7,10.0,Yes,349.74
992491,David Jones,Apartment,Outer Suburb,2,2,4,,86,No,10,,3,8.0,Yes,320.35
990431,Omar Le,Townhouse,CBD,3,2,7,4.52,20,Yes,4,75.0,2,7.0,Yes,430.8
995454,Minh Thomas,Apartment,CBD,2,2,5,4.75,98,No,7,54.0,1,5.0,Yes,390.47
993971,Zoe Ali,House,Regional,3,2,5,4.64,25,No,2,75.0,2,6.0,Yes,449.75
994138,Grace Anderson,House,Outer Suburb,3,2,5,4.25,22,No,4,77.0,1,8.0,No,327.82
994875,Ava Patel,House,Regional,3,3,5,4.65,45,No,11,86.0,3,7.0,Yes,358.04
997109,Aisha Thomas,Apartment,Inner Suburb,1,1,2,4.12,51,Yes,15,44.0,2,6.0,Yes,183.82
995264,Noah Tran,Apartment,CBD,1,2,2,4.42,61,No,2,36.0,1,6.0,No,255.16
996312,Mia Harris,House,Inner Suburb,5,3,10,4.86,53,Yes,1,92.0,5,7.0,Yes,477.14
994085,Priya Lee,Villa,Outer Suburb,3,3,5,4.47,73,No,0,97.0,1,8.0,Yes,415.36
996515,An Lee,House,Inner Suburb,4,3,10,4.35,36,No,9,71.0,1,5.0,No,336.42
994291,Liam Ali,Villa,Outer Suburb,4,3,8,4.77,60,Yes,2,92.0,2,9.0,Yes,570.54
990741,Aisha Walker,Apartment,Inner Suburb,1,1,2,4.39,97,No,6,66.0,1,6.0,Yes,273.77
993106,Ava Wang,Townhouse,CBD,3,3,7,4.58,69,No,8,70.0,2,6.0,Yes,464.22
991992,Sarah Martin,House,Inner Suburb,3,3,7,4.64,90,No,0,78.0,2,6.0,Yes,412.9
994500,Olivia Brown,Apartment,Outer Suburb,1,2,3,3.99,6,No,3,36.0,5,2.0,Yes,254.16
996627,An Jones,House,CBD,2,2,6,4.59,58,No,10,75.0,2,6.0,Yes,445.0
991344,Isla Jones,Studio,Regional,1,1,4,4.42,50,Yes,1,55.0,1,,No,173.81
997417,Mai Young,Apartment,Inner Suburb,2,2,4,4.46,38,No,5,71.0,10,4.0,Yes,213.6
992987,Mai Wilson,House,Outer Suburb,2,2,4,3.99,26,No,3,43.0,2,4.0,No,319.37
996556,An Young,Studio,Outer Suburb,1,1,2,4.63,58,No,2,49.0,2,9.0,No,176.5
997765,Mai Wang,House,Outer Suburb,3,2,5,4.37,39,No,3,82.0,5,8.0,Yes,355.0
991813,Ethan Brown,House,Inner Suburb,3,2,8,4.38,58,Yes,12,76.0,1,7.0,Yes,380.25
997641,Priya Le,House,CBD,2,2,3,4.79,45,Yes,9,71.0,2,7.0,No,402.23
995684,Samuel Jones,Apartment,Inner Suburb,1,1,3,4.19,79,No,0,31.0,2,4.0,Yes,214.48
993882,Sarah Wang,House,Inner Suburb,3,2,6,4.49,220,Yes,11,63.0,3,5.0,Yes,413.82
992661,Chloe Smith,Apartment,Outer Suburb,1,2,4,4.17,64,No,3,37.0,2,5.0,No,165.74
991205,Daniel Brown,Townhouse,Outer Suburb,2,2,6,4.29,42,Yes,15,74.0,1,7.0,No,367.84
993870,Henry Le,House,Outer Suburb,3,2,6,4.67,82,Yes,6,91.0,1,8.0,Yes,284.5
994456,Minh Le,Apartment,CBD,1,2,4,4.41,24,No,1,30.0,5,3.0,Yes,292.35
990123,Noah Anderson,House,CBD,3,3,8,4.24,66,No,0,94.0,2,5.0,Yes,473.69
992057,David White,House,Outer Suburb,2,3,6,4.54,3,No,1,72.0,2,5.0,No,287.32
996620,Ava Lee,Apartment,Outer Suburb,3,3,7,3.83,52,Yes,10,86.0,4,3.0,No,174.97
991251,Ben Chen,Apartment,Outer Suburb,1,2,2,4.58,74,Yes,1,70.0,1,8.0,Yes,188.32
992407,Zoe Thomas,House,Inner Suburb,3,2,6,4.67,75,Yes,13,72.0,3,7.0,Yes,407.23
991373,Emily Le,House,Outer Suburb,4,2,10,3.95,24,Yes,4,74.0,2,5.0,No,285.95
993215,An Ali,Apartment,Inner Suburb,3,3,6,4.33,66,No,6,85.0,2,7.0,Yes,375.43
996900,Henry White,House,Regional,4,3,10,4.56,112,Yes,3,88.0,2,8.0,Yes,513.49
996828,Samuel Le,Studio,Inner Suburb,1,2,2,4.44,16,No,0,49.0,2,5.0,No,227.08
994561,Sophie Taylor,Apartment,CBD,2,2,4,4.28,57,No,6,72.0,5,7.0,No,308.47
994947,Sarah Jones,House,CBD,4,3,8,4.28,57,Yes,6,96.0,2,7.0,Yes,548.8
996538,Wei Young,Apartment,Regional,1,2,3,4.22,165,No,3,53.0,2,4.0,No,188.42
995998,Samuel Lee,Apartment,Inner Suburb,1,2,2,4.42,83,Yes,12,38.0,2,4.0,Yes,230.9
993995,Oliver Tran,Townhouse,Regional,2,2,5,4.61,57,Yes,4,65.0,2,6.0,Yes,319.51
993959,Mei Clark,Apartment,CBD,1,1,2,4.38,53,No,3,45.0,2,4.0,No,318.04
991732,Linh Patel,Villa,Inner Suburb,3,1,6,4.57,44,No,1,71.0,2,10.0,Yes,476.49
994623,Daniel Brown,Apartment,CBD,1,2,2,4.33,118,No,3,57.0,3,7.0,Yes,360.73
993703,Lucas Singh,Villa,CBD,3,3,6,4.35,59,Yes,4,97.0,7,8.0,Yes,572.54
995985,Ethan Patel,Studio,Regional,1,1,3,4.64,18,Yes,1,40.0,1,6.0,Yes,103.32
992652,Liam Clark,Apartment,Outer Suburb,3,2,7,4.41,80,No,5,63.0,2,6.0,Yes,281.37
990479,Ava Jones,Apartment,Inner Suburb,3,2,6,4.56,13,No,9,52.0,1,5.0,No,282.63
993459,Ben Lee,Studio,CBD,1,2,3,4.81,24,Yes,4,38.0,2,5.0,Yes,300.01
990606,Noah Chen,House,Inner Suburb,2,1,5,4.86,59,No,3,75.0,2,9.0,Yes,325.87
990486,Lucas Nguyen,Apartment,Inner Suburb,1,1,2,4.74,33,Yes,1,61.0,1,7.0,No,174.62
991911,Anna Lee,Apartment,CBD,2,2,6,4.57,27,No,1,54.0,1,5.0,No,299.13
993792,Michael Jones,Apartment,Inner Suburb,1,1,2,4.62,27,Yes,1,45.0,2,6.0,No,276.92
990864,Thomas Martin,Apartment,CBD,2,2,4,4.57,22,No,1,61.0,3,7.0,No,336.43
994437,Ben Le,Apartment,Outer Suburb,1,2,2,4.31,124,No,1,63.0,3,6.0,No,181.26
993205,Minh Tran,Villa,Inner Suburb,5,2,10,4.51,11,No,1,113.0,1,6.0,Yes,419.12
997980,Mia Anderson,Villa,Regional,3,2,6,4.07,75,Yes,15,90.0,7,6.0,No,340.12
992376,Daniel Taylor,Apartment,CBD,2,2,4,4.08,7,No,2,67.0,1,5.0,Yes,259.42
993158,Mai Young,Apartment,Outer Suburb,1,2,4,5.0,28,No,9,47.0,2,6.0,Yes,213.51
992806,Mei White,Villa,Inner Suburb,3,2,6,4.39,41,No,3,87.0,1,7.0,No,399.6
997770,Michael Ali,Villa,Outer Suburb,4,3,10,4.52,67,Yes,3,97.0,4,6.0,Yes,460.14
997831,Arjun Khan,Villa,Regional,3,2,8,4.2,54,No,0,87.0,1,9.0,Yes,390.12
993232,Sarah Patel,House,Outer Suburb,4,3,10,4.27,67,N,2,69.0,1,4.0,Yes,410.72
993956,Mia Clark,House,Regional,2,2,5,4.23,32,Yes,2,88.0,3,6.0,No,199.09
990946,Chloe Jones,House,Inner Suburb,4,3,10,4.68,37,Yes,2,80.0,3,8.0,No,556.6
997188,Arjun Ali,House,CBD,3,2,6,4.32,53,Yes,2,78.0,1,6.0,Yes,362.34
993793,Grace Tran,Apartment,Outer Suburb,1,2,3,4.69,86,Yes,1,47.0,2,5.0,Yes,140.38
996256,William Taylor,Studio,Outer Suburb,1,2,2,4.22,28,No,3,46.0,2,5.0,Yes,149.99
997584,William Thomas,Studio,Inner Suburb,1,2,1,4.14,1,No,0,39.0,1,2.0,No,179.18
996987,Noah White,Studio,CBD,1,1,2,4.13,10,No,2,46.0,5,3.0,Yes,246.77
992297,Ben Thomas,Townhouse,Inner Suburb,2,2,3,4.37,48,Yes,6,56.0,1,3.0,Yes,337.67
991424,Liam Singh,Studio,Regional,1,1,2,4.55,37,No,4,58.0,1,9.0,No,141.68
993540,Liam Khan,Apartment,CBD,1,1,4,4.42,29,No,0,48.0,1,5.0,Yes,339.51
996703,Arjun Anderson,House,Inner Suburb,4,2,8,3.91,9,No,4,70.0,1,6.0,Yes,365.99
995319,An Tran,Villa,Inner Suburb,4,3,9,4.19,103,No,15,92.0,3,6.0,Yes,586.36
997152,Grace Smith,Apartment,Outer Suburb,1,2,2,4.42,46,No,2,65.0,3,8.0,No,208.0
995002,Isla Martin,House,Inner Suburb,4,3,10,4.19,103,No,6,91.0,3,5.0,Yes,461.4
996768,Ethan Wang,House,Inner Suburb,5,4,10,4.24,28,No,4,109.0,3,7.0,No,516.05
996984,Linh Lee,Villa,CBD,5,3,10,4.61,49,No,13,109.0,2,9.0,Yes,596.09
996290,Olivia Clark,Apartment,Inner Suburb,2,1,5,4.86,91,No,3,64.0,1,7.0,Yes,278.96
995027,Sophie Young,Apartment,Inner Suburb,1,2,3,4.57,55,No,8,43.0,1,2.0,Yes,179.08
991019,Priya Young,Studio,Outer Suburb,1,1,2,4.52,47,Yes,4,46.0,1,7.0,Yes,374.26
996266,Mei Patel,House,Regional,3,2,7,4.89,62,Yes,4,72.0,1,7.0,Yes,299.41
993603,Jack Clark,House,Outer Suburb,3,3,8,4.06,56,No,10,70.0,3,4.0,Yes,364.8
997414,William Martin,Apartment,Outer Suburb,2,2,4,4.88,45,Yes,1,58.0,1,6.0,Yes,343.34
990566,Minh Thomas,House,Regional,3,2,5,4.43,47,Yes,3,63.0,1,5.0,No,341.15
993225,Daniel Scott,Townhouse,Regional,3,2,6,4.58,16,No,4,62.0,10,4.0,Yes,240.85
992609,Ben White,Apartment,Outer Suburb,1,2,1,4.65,38,Yes,6,68.0,3,10.0,Yes,322.87
997452,Sarah White,Studio,Outer Suburb,1,2,2,4.55,20,No,4,55.0,3,8.0,Yes,233.38
995961,David Ali,Apartment,CBD,2,2,3,4.2,43,No,1,67.0,1,4.0,Yes,156.56
990352,Amelia Nguyen,Apartment,CBD,1,2,3,4.39,81,No,3,54.0,3,5.0,Yes,226.0
990772,Omar Harris,Apartment,Outer Suburb,3,2,5,4.89,22,No,1,62.0,5,6.0,No,258.6
997459,Amelia Harris,Apartment,Outer Suburb,1,1,2,4.4,35,No,1,28.0,2,6.0,Yes,143.94
991800,Priya Khan,Townhouse,Outer Suburb,2,2,5,4.65,38,Yes,6,60.0,1,5.0,No,314.0
993965,Daniel Wang,House,Inner Suburb,3,2,7,4.46,41,No,0,78.0,2,7.0,Yes,389.36
990987,Omar Nguyen,House,Inner Suburb,3,3,6,4.66,45,Yes,6,70.0,3,4.0,Yes,381.42
997100,Isla Chen,Apartment,CBD,1,1,2,4.59,69,Yes,15,51.0,2,4.0,No,180.53
996089,Lily Wang,Townhouse,Outer Suburb,2,3,6,4.39,16,No,4,52.0,1,4.0,Yes,205.27
997543,Linh White,Villa,Inner Suburb,4,3,8,4.72,96,Yes,3,110.0,2,9.0,No,447.89
993296,Wei Nguyen,Apartment,Inner Suburb,2,2,6,4.25,9,No,1,63.0,1,7.0,Yes,359.96
994382,Ben Ali,Townhouse,Inner Suburb,2,1,4,4.29,40,No,15,78.0,1,8.0,Yes,363.74
991841,Zoe Singh,Apartment,Regional,1,1,3,4.65,10,No,1,47.0,1,,Yes,237.99
990241,Lucas Scott,Townhouse,Inner Suburb,3,3,8,4.36,111,No,8,90.0,1,5.0,No,383.62
996621,Emma Clark,Apartment,Inner Suburb,1,1,2,4.2,16,No,1,33.0,2,4.0,Yes,185.65
994577,Noah King,Townhouse,CBD,3,2,8,4.17,70,No,2,76.0,1,5.0,No,302.65
996367,Chloe Tran,Apartment,Regional,1,1,4,4.03,29,Yes,7,37.0,1,5.0,Yes,225.0
993186,Mia Le,Apartment,Regional,1,1,2,4.64,46,Yes,3,54.0,1,7.0,Yes,227.84
997332,Mia Patel,House,CBD,4,2,9,3.84,53,Yes,9,85.0,2,7.0,No,458.67
992458,Emily Jones,House,Inner Suburb,5,2,10,4.51,14,No,4,101.0,1,5.0,Yes,429.73
991355,Thomas Chen,Villa,Outer Suburb,3,2,5,4.35,74,Yes,3,61.0,1,7.0,No,442.82
995461,Amelia Le,Apartment,Inner Suburb,1,2,4,4.18,16,No,12,53.0,1,6.0,No,275.26
992364,Anna Jones,Apartment,Inner Suburb,2,2,4,4.78,39,No,0,55.0,1,5.0,No,250.86
997192,Chloe Young,Townhouse,Inner Suburb,2,1,5,4.27,33,No,0,56.0,3,4.0,Yes,316.24
997315,Thomas Brown,House,Outer Suburb,3,3,7,4.53,34,Yes,1,80.0,3,7.0,Yes,419.92
994397,Ben Ali,House,Regional,5,4,9,4.72,89,Yes,15,103.0,2,9.0,Yes,499.83
992203,Lily Chen,House,Inner Suburb,2,2,3,4.69,90,Yes,10,86.0,4,6.0,Yes,295.28
996946,Jack Smith,Apartment,Inner Suburb,1,2,2,3.83,46,No,11,50.0,3,2.0,No,340.23
993815,Minh King,Studio,Regional,1,1,3,4.45,15,No,3,50.0,1,6.0,No,185.4
997306,Mei Jones,Apartment,Regional,1,2,2,4.36,34,No,1,49.0,3,6.0,Yes,107.97
993008,Emily King,Studio,Inner Suburb,1,1,2,4.45,62,No,5,53.0,3,6.0,No,158.14
997999,Priya Clark,Townhouse,Inner Suburb,3,2,6,4.39,33,Yes,3,73.0,3,5.0,Yes,350.68
991261,William Tran,Apartment,Inner Suburb,2,2,6,4.29,55,No,5,65.0,2,7.0,No,278.02
994183,Minh Wang,Apartment,Outer Suburb,3,2,7,4.44,124,Yes,7,74.0,1,6.0,Yes,343.76
995437,Noah Scott,Apartment,Inner Suburb,2,2,5,4.28,37,No,11,59.0,1,4.0,Yes,264.03
994593,Ava Nguyen,Townhouse,CBD,2,2,6,4.56,32,Yes,2,43.0,1,2.0,Yes,309.01
995492,Lucas Smith,Apartment,Inner Suburb,2,2,3,4.47,53,No,2,52.0,10,2.0,Yes,249.56
992258,James Ali,Apartment,Outer Suburb,3,3,8,4.55,27,Yes,1,62.0,3,4.0,Yes,352.66
990802,An Lee,Studio,Outer Suburb,1,1,2,4.07,44,No,9,39.0,2,3.0,No,64.0
992192,Ethan Wang,Studio,Inner Suburb,1,1,3,4.56,26,No,7,47.0,7,5.0,No,155.28
993333,Isla Taylor,Apartment,Outer Suburb,1,1,4,3.9,146,Yes,2,44.0,3,4.0,No,222.13
994937,Ben King,House,Inner Suburb,5,3,10,4.42,36,Yes,2,88.0,4,9.0,Yes,565.33
992683,Arjun Young,Apartment,Inner Suburb,1,1,4,4.23,26,Yes,2,24.0,2,3.0,No,81.14
996529,James Nguyen,Studio,Regional,1,1,2,4.68,65,Yes,7,55.0,3,7.0,Yes,176.57
990211,Arjun Harris,House,Outer Suburb,3,3,6,4.65,34,No,1,66.0,3,6.0,Yes,346.11
995146,Oliver Thomas,House,Regional,3,2,5,3.98,45,No,5,62.0,2,5.0,Yes,337.32
997399,Ava Patel,Apartment,Inner Suburb,2,2,6,4.61,21,No,7,76.0,1,8.0,No,311.4
991531,Michael Taylor,Studio,Outer Suburb,1,1,1,,8,No,3,,4,6.0,Yes,227.09
990687,Aisha Harris,House,Inner Suburb,2,2,5,4.29,90,Yes,9,86.0,2,8.0,Yes,388.87
990528,Ethan Smith,Townhouse,Outer Suburb,3,3,6,3.94,47,No,2,78.0,3,6.0,Yes,362.21
991433,Mai White,Apartment,Regional,1,1,1,5.0,34,Yes,0,65.0,2,,No,171.77
994384,Amelia Ali,Apartment,Outer Suburb,1,1,3,4.5,83,No,12,37.0,2,4.0,No,237.61
997393,Hannah Ali,Villa,CBD,5,3,10,4.36,29,No,0,86.0,3,5.0,Yes,582.01
997285,David Le,Studio,Inner Suburb,1,1,4,4.91,97,Yes,14,52.0,4,6.0,Yes,251.52
992384,Omar Anderson,Apartment,Outer Suburb,1,2,4,3.85,46,No,12,45.0,3,5.0,No,259.95
994303,Lily Anderson,Apartment,Outer Suburb,1,2,2,4.5,37,Yes,1,57.0,3,9.0,No,243.41
990720,Isla Thomas,House,Regional,2,2,4,,71,No,3,,1,3.0,No,278.31
994772,Priya Scott,Studio,Inner Suburb,1,1,2,4.7,79,No,10,40.0,2,6.0,Yes,321.89
995188,Amelia Singh,Apartment,Inner Suburb,1,1,4,4.17,63,Yes,3,53.0,4,4.0,No,275.64
994037,Ethan Lee,Apartment,CBD,1,1,3,4.42,26,No,1,58.0,2,7.0,No,300.51
997375,Isla Brown,Apartment,Regional,1,1,3,4.4,16,No,4,46.0,1,6.0,Yes,185.0
993273,Arjun Young,Apartment,Inner Suburb,1,2,2,4.68,21,Yes,0,42.0,1,4.0,No,228.36
994981,Thomas Nguyen,House,Inner Suburb,3,2,8,4.7,48,No,1,69.0,2,5.0,Yes,324.12
995316,Daniel Khan,House,Inner Suburb,5,3,10,4.49,130,Yes,0,100.0,2,8.0,Yes,493.38
992840,Mia Wang,House,Outer Suburb,2,2,3,4.62,52,No,3,61.0,2,6.0,Yes,376.6
993483,Linh Tran,House,Outer Suburb,2,2,5,4.9,125,Yes,7,69.0,4,7.0,Yes,325.88
996044,Mai Khan,Studio,Regional,1,1,1,4.69,49,No,5,47.0,1,6.0,Yes,217.11
990612,Mai Singh,House,CBD,3,2,6,4.68,70,No,6,84.0,2,7.0,Yes,459.82
991791,David Brown,Villa,Inner Suburb,4,2,8,4.67,31,Yes,3,93.0,2,8.0,Yes,529.91
997001,Hannah Jones,House,Outer Suburb,2,2,4,4.46,86,Yes,12,71.0,3,6.0,Yes,261.63
995844,Liam Lee,Studio,CBD,1,1,3,4.52,110,No,1,49.0,2,3.0,No,168.25
995691,Amelia King,Studio,Regional,1,1,1,4.34,165,No,5,48.0,14,6.0,Yes,71.41
991504,Isla Khan,Apartment,CBD,2,1,5,4.45,81,No,7,57.0,2,6.0,No,286.39
995657,Henry Scott,Apartment,Outer Suburb,1,1,2,4.03,79,Yes,4,45.0,1,6.0,Yes,262.88
992916,Arjun Tran,House,Regional,3,2,7,4.26,22,No,1,91.0,2,5.0,No,302.49
991612,Chloe Jones,Studio,CBD,1,1,3,4.76,163,Yes,6,55.0,3,7.0,No,360.51
995887,Liam Wilson,Villa,Regional,5,3,9,4.55,47,Yes,3,105.0,1,9.0,Yes,383.6
993705,Sarah Clark,Apartment,Inner Suburb,1,2,1,4.03,100,Yes,15,56.0,10,5.0,Yes,249.21
995413,Jack King,Apartment,Inner Suburb,1,1,1,4.91,76,No,1,42.0,2,4.0,Yes,191.45
993841,Linh White,House,Regional,3,2,5,4.59,47,No,1,67.0,2,4.0,Yes,393.41
994495,Arjun Chen,Studio,Outer Suburb,1,2,1,4.41,23,No,4,53.0,2,7.0,No,117.55
997015,Noah King,Townhouse,Regional,3,1,6,4.22,15,No,1,73.0,1,7.0,Yes,333.38
990815,Olivia Lee,Studio,Inner Suburb,1,1,3,4.08,37,No,0,52.0,2,5.0,Yes,178.34
996998,Michael Khan,Apartment,Regional,1,1,1,4.09,31,No,10,35.0,1,3.0,Yes,195.64
995379,Priya Taylor,Apartment,Inner Suburb,1,1,2,4.25,3,No,1,44.0,1,5.0,Yes,279.26
990414,Anna Anderson,Apartment,Outer Suburb,2,2,4,4.25,43,Yes,2,63.0,5,7.0,No,251.69
991437,Priya Wang,Apartment,Regional,1,1,1,4.44,5,No,2,56.0,1,6.0,No,144.95
996992,An Taylor,Studio,Inner Suburb,1,2,2,,74,Yes,5,,1,5.0,Yes,179.58
995923,Michael Smith,Apartment,Regional,2,2,6,4.58,81,Yes,6,67.0,1,8.0,Yes,200.13
992749,Ben Chen,Apartment,Inner Suburb,3,3,5,4.08,85,No,1,64.0,1,5.0,No,261.93
996035,Mia Brown,House,Inner Suburb,3,2,5,4.58,33,No,4,71.0,1,5.0,No,366.55
994249,Anna Smith,Studio,Regional,1,2,2,4.34,44,No,8,38.0,2,6.0,Yes,164.75
990902,Oliver Martin,House,CBD,3,2,5,3.86,3,No,1,66.0,2,5.0,Yes,372.11
993631,Mei Walker,Townhouse,CBD,2,3,3,4.22,64,Yes,2,57.0,3,7.0,Yes,281.04
996196,Henry White,Apartment,Outer Suburb,1,1,1,4.23,32,No,2,45.0,2,6.0,No,130.7
994184,Zoe White,Apartment,CBD,2,2,4,4.93,28,No,5,54.0,2,6.0,No,357.09
990932,Aisha Wilson,House,Regional,4,3,9,4.07,41,Yes,6,94.0,1,5.0,No,400.21
996754,Linh Nguyen,House,Regional,3,2,7,5.0,49,Yes,2,86.0,2,7.0,Yes,347.26
994026,Thomas Scott,House,Inner Suburb,2,3,5,4.44,167,Yes,7,84.0,1,6.0,No,378.93
994302,An Wang,Studio,Regional,1,1,3,4.42,7,No,2,34.0,2,4.0,Yes,215.49
990667,Ben Khan,Townhouse,CBD,2,1,4,4.35,57,N,1,60.0,1,6.0,No,313.12
996025,Thomas Lee,House,Inner Suburb,3,2,5,4.31,62,Yes,2,64.0,2,8.0,No,373.23
993229,Linh Wilson,Apartment,Outer Suburb,2,1,3,4.19,40,No,5,50.0,2,5.0,No,180.6
